population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,6,Incidence,125,Colombia,2,Female,11,30-34 years,294,All causes,1,Number,2019,8129014.270815213,9422154.725676626,6929892.517970228
1,All Population,6,Incidence,125,Colombia,1,Male,11,30-34 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,2,Female,11,30-34 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,1,Male,11,30-34 years,294,All causes,3,Rate,2019,383716.007951335,451633.80158901284,320294.55475302495
1,All Population,6,Incidence,125,Colombia,2,Female,11,30-34 years,294,All causes,3,Rate,2019,431949.6825027407,500663.0086576989,368232.20789046166
1,All Population,6,Incidence,125,Colombia,1,Male,12,35-39 years,294,All causes,1,Number,2019,6192392.123998023,7380636.511921304,5152125.656938156
1,All Population,6,Incidence,125,Colombia,2,Female,12,35-39 years,294,All causes,1,Number,2019,7475554.664602292,8674183.300323589,6381948.237481912
1,All Population,6,Incidence,125,Colombia,1,Male,12,35-39 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,2,Female,12,35-39 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,1,Male,12,35-39 years,294,All causes,3,Rate,2019,354087.93709567166,422033.0858621259,294604.3320565882
1,All Population,6,Incidence,125,Colombia,2,Female,12,35-39 years,294,All causes,3,Rate,2019,406957.6295396937,472209.11791436764,347423.3877077586
1,All Population,6,Incidence,125,Colombia,1,Male,13,40-44 years,294,All causes,1,Number,2019,4968250.937018453,6045367.248923412,4059955.763281833
1,All Population,6,Incidence,125,Colombia,2,Female,13,40-44 years,294,All causes,1,Number,2019,6152334.671550695,7181354.520073731,5228329.272220727
1,All Population,6,Incidence,125,Colombia,1,Male,13,40-44 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,2,Female,13,40-44 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,1,Male,13,40-44 years,294,All causes,3,Rate,2019,337002.20818953944,410064.25360361004,275391.4958649242
1,All Population,6,Incidence,125,Colombia,2,Female,13,40-44 years,294,All causes,3,Rate,2019,383643.8396709184,447810.8830553548,326025.2284931459
1,All Population,6,Incidence,125,Colombia,1,Male,14,45-49 years,294,All causes,1,Number,2019,4477889.661683779,5366668.738347814,3783672.683835053
1,All Population,6,Incidence,125,Colombia,2,Female,14,45-49 years,294,All causes,1,Number,2019,5599015.55174092,6679790.9403327685,4874240.905086385
1,All Population,6,Incidence,125,Colombia,1,Male,14,45-49 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,2,Female,14,45-49 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,1,Male,14,45-49 years,294,All causes,3,Rate,2019,331291.3635741929,397046.63100378896,279930.542610735
1,All Population,6,Incidence,125,Colombia,2,Female,14,45-49 years,294,All causes,3,Rate,2019,369952.06966780557,441363.7469815547,322062.95807403204
1,All Population,6,Incidence,125,Colombia,1,Male,15,50-54 years,294,All causes,1,Number,2019,4347860.133193193,5237491.624580439,3562396.01969891
1,All Population,6,Incidence,125,Colombia,2,Female,15,50-54 years,294,All causes,1,Number,2019,5442842.807292609,6432772.909918677,4568719.799728736
1,All Population,6,Incidence,125,Colombia,1,Male,15,50-54 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,2,Female,15,50-54 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,1,Male,15,50-54 years,294,All causes,3,Rate,2019,329266.4962465178,396638.9128252707,269782.74822914635
1,All Population,6,Incidence,125,Colombia,2,Female,15,50-54 years,294,All causes,3,Rate,2019,362398.71920147724,428310.8562946165,304197.3215896909
1,All Population,6,Incidence,125,Colombia,1,Male,16,55-59 years,294,All causes,1,Number,2019,3900419.942794269,4606341.345291497,3287933.1488832035
1,All Population,6,Incidence,125,Colombia,2,Female,16,55-59 years,294,All causes,1,Number,2019,4884738.579165968,5728563.30650907,4255446.54227693
1,All Population,6,Incidence,125,Colombia,1,Male,16,55-59 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,2,Female,16,55-59 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,1,Male,16,55-59 years,294,All causes,3,Rate,2019,332519.3413612538,392700.68676864816,280303.50094129436
1,All Population,6,Incidence,125,Colombia,2,Female,16,55-59 years,294,All causes,3,Rate,2019,360665.4506875295,422969.383775479,314201.57295481156
1,All Population,6,Incidence,125,Colombia,1,Male,17,60-64 years,294,All causes,1,Number,2019,3205802.8773537963,3792744.8083088975,2760656.739106409
1,All Population,6,Incidence,125,Colombia,2,Female,17,60-64 years,294,All causes,1,Number,2019,4047792.030414309,4788283.494720036,3542390.353893732
1,All Population,6,Incidence,125,Colombia,1,Male,17,60-64 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,2,Female,17,60-64 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,1,Male,17,60-64 years,294,All causes,3,Rate,2019,342834.05887683266,405602.63580207404,295229.3672575301
1,All Population,6,Incidence,125,Colombia,2,Female,17,60-64 years,294,All causes,3,Rate,2019,368076.7509248517,435411.6560339314,322119.2003372967
1,All Population,6,Incidence,125,Colombia,1,Male,18,65-69 years,294,All causes,1,Number,2019,2564934.644548441,2987064.459954085,2227525.6010064324
1,All Population,6,Incidence,125,Colombia,2,Female,18,65-69 years,294,All causes,1,Number,2019,3226611.4677998447,3720510.299914343,2823122.1138771274
1,All Population,6,Incidence,125,Colombia,1,Male,18,65-69 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,2,Female,18,65-69 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,1,Male,18,65-69 years,294,All causes,3,Rate,2019,357195.8231809242,415982.11905146705,310207.8419031814
1,All Population,6,Incidence,125,Colombia,2,Female,18,65-69 years,294,All causes,3,Rate,2019,382679.7313286582,441256.6855926908,334825.4423651326
1,All Population,6,Incidence,125,Colombia,1,Male,19,70-74 years,294,All causes,1,Number,2019,1905994.47556492,2156745.425315772,1690824.25556133
1,All Population,6,Incidence,125,Colombia,2,Female,19,70-74 years,294,All causes,1,Number,2019,2446637.496875773,2789034.959498835,2188472.454145349
1,All Population,6,Incidence,125,Colombia,1,Male,19,70-74 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,2,Female,19,70-74 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,1,Male,19,70-74 years,294,All causes,3,Rate,2019,370404.3238771508,419134.3895697544,328588.8932026705
1,All Population,6,Incidence,125,Colombia,2,Female,19,70-74 years,294,All causes,3,Rate,2019,397459.4009126452,453082.3080829755,355520.15844160045
1,All Population,6,Incidence,125,Colombia,1,Male,20,75-79 years,294,All causes,1,Number,2019,1367787.8237215774,1535731.9452529703,1224251.5322296736
1,All Population,6,Incidence,125,Colombia,2,Female,20,75-79 years,294,All causes,1,Number,2019,1857453.861008732,2099574.767280576,1652827.2564109378
1,All Population,6,Incidence,125,Colombia,1,Male,20,75-79 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,2,Female,20,75-79 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,1,Male,20,75-79 years,294,All causes,3,Rate,2019,377544.5692118868,423901.46018253325,337924.86621574924
1,All Population,6,Incidence,125,Colombia,2,Female,20,75-79 years,294,All causes,3,Rate,2019,410814.10315898637,464364.11861513916,365556.723250417
1,All Population,6,Incidence,125,Colombia,1,Male,30,80-84 years,294,All causes,1,Number,2019,866026.3804354361,976410.5018408876,759940.2159983835
1,All Population,6,Incidence,125,Colombia,2,Female,30,80-84 years,294,All causes,1,Number,2019,1297441.6366060895,1452736.2539442035,1152250.9608835075
1,All Population,6,Incidence,125,Colombia,1,Male,30,80-84 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,2,Female,30,80-84 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,1,Male,30,80-84 years,294,All causes,3,Rate,2019,377457.31913655024,425568.2029181689,331219.698516084
1,All Population,6,Incidence,125,Colombia,2,Female,30,80-84 years,294,All causes,3,Rate,2019,415983.5108956958,465773.80459437484,369432.7256176872
1,All Population,6,Incidence,125,Colombia,1,Male,31,85-89 years,294,All causes,1,Number,2019,457185.0319001255,505777.2305344338,412585.660778428
1,All Population,6,Incidence,125,Colombia,2,Female,31,85-89 years,294,All causes,1,Number,2019,752709.5011837777,830617.7210432343,678457.9682642417
1,All Population,6,Incidence,125,Colombia,1,Male,31,85-89 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,2,Female,31,85-89 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,1,Male,31,85-89 years,294,All causes,3,Rate,2019,375570.8430149987,415488.62625735626,338933.1094030771
1,All Population,6,Incidence,125,Colombia,2,Female,31,85-89 years,294,All causes,3,Rate,2019,418201.9948383557,461487.44946366537,376948.1789400304
1,All Population,6,Incidence,125,Colombia,1,Male,32,90-94 years,294,All causes,1,Number,2019,195976.68267717343,220604.29105844375,176619.2261009529
1,All Population,6,Incidence,125,Colombia,2,Female,32,90-94 years,294,All causes,1,Number,2019,361140.3851046132,401999.2712540104,328418.1821672757
1,All Population,6,Incidence,125,Colombia,1,Male,32,90-94 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,2,Female,32,90-94 years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,1,Male,32,90-94 years,294,All causes,3,Rate,2019,382575.8182642136,430652.596070865,344787.1656143433
1,All Population,6,Incidence,125,Colombia,2,Female,32,90-94 years,294,All causes,3,Rate,2019,425533.3404052842,473677.54976407933,386976.6214791771
1,All Population,6,Incidence,125,Colombia,1,Male,235,95+ years,294,All causes,1,Number,2019,69854.76698737986,81134.10383840301,60465.69441472483
1,All Population,6,Incidence,125,Colombia,2,Female,235,95+ years,294,All causes,1,Number,2019,149721.11338728553,171701.2794598132,130607.6711574672
1,All Population,6,Incidence,125,Colombia,1,Male,235,95+ years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,2,Female,235,95+ years,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,6,Incidence,125,Colombia,1,Male,235,95+ years,294,All causes,3,Rate,2019,401060.1336471276,465818.6682470578,347154.2534443933
1,All Population,6,Incidence,125,Colombia,2,Female,235,95+ years,294,All causes,3,Rate,2019,440381.1354899449,505032.3411501569,384161.94768230437
1,All Population,6,Incidence,125,Colombia,1,Male,1,<5 years,509,Chronic obstructive pulmonary disease,1,Number,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,2,Female,1,<5 years,509,Chronic obstructive pulmonary disease,1,Number,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,1,Male,1,<5 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,2,Female,1,<5 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,1,Male,1,<5 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,2,Female,1,<5 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,1,Male,6,5-9 years,509,Chronic obstructive pulmonary disease,1,Number,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,2,Female,6,5-9 years,509,Chronic obstructive pulmonary disease,1,Number,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,1,Male,6,5-9 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,2,Female,6,5-9 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,1,Male,6,5-9 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,2,Female,6,5-9 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,1,Male,7,10-14 years,509,Chronic obstructive pulmonary disease,1,Number,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,2,Female,7,10-14 years,509,Chronic obstructive pulmonary disease,1,Number,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,1,Male,7,10-14 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,2,Female,7,10-14 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,1,Male,7,10-14 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,2,Female,7,10-14 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,0.0,0.0,0.0
1,All Population,6,Incidence,125,Colombia,1,Male,8,15-19 years,509,Chronic obstructive pulmonary disease,1,Number,2019,296.50140884629343,480.64663986239873,152.04447820056208
1,All Population,6,Incidence,125,Colombia,2,Female,8,15-19 years,509,Chronic obstructive pulmonary disease,1,Number,2019,261.2621101930003,431.7637762467485,126.98316855158735
1,All Population,6,Incidence,125,Colombia,1,Male,8,15-19 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,3.70522959495e-05,5.98348341647e-05,1.94665824843e-05
1,All Population,6,Incidence,125,Colombia,2,Female,8,15-19 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,3.17190205455e-05,5.31875169445e-05,1.52837409055e-05
1,All Population,6,Incidence,125,Colombia,1,Male,8,15-19 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,13.689267181990001,22.191126506979998,7.01978953063
1,All Population,6,Incidence,125,Colombia,2,Female,8,15-19 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,12.74249612884,21.05834727943,6.193330263239999
1,All Population,6,Incidence,125,Colombia,1,Male,9,20-24 years,509,Chronic obstructive pulmonary disease,1,Number,2019,437.888590141042,683.4326141658472,264.53347803984434
1,All Population,6,Incidence,125,Colombia,2,Female,9,20-24 years,509,Chronic obstructive pulmonary disease,1,Number,2019,390.5182132424064,620.3642511309673,228.54907181704084
1,All Population,6,Incidence,125,Colombia,1,Male,9,20-24 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,4.9819367701e-05,7.69533777943e-05,2.9265353544e-05
1,All Population,6,Incidence,125,Colombia,2,Female,9,20-24 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,4.14977853918e-05,6.51842303944e-05,2.29098989399e-05
1,All Population,6,Incidence,125,Colombia,1,Male,9,20-24 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,19.580111652310002,30.559569702159997,11.82856816188
1,All Population,6,Incidence,125,Colombia,2,Female,9,20-24 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,17.94127057392,28.500905992369997,10.500049928120001
1,All Population,6,Incidence,125,Colombia,1,Male,10,25-29 years,509,Chronic obstructive pulmonary disease,1,Number,2019,554.5329567465368,813.0879519075704,332.8819680130203
1,All Population,6,Incidence,125,Colombia,2,Female,10,25-29 years,509,Chronic obstructive pulmonary disease,1,Number,2019,509.58232924893474,773.4825640724821,301.87888340518225
1,All Population,6,Incidence,125,Colombia,1,Male,10,25-29 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,6.55256968031e-05,9.91593803756e-05,3.81852928623e-05
1,All Population,6,Incidence,125,Colombia,2,Female,10,25-29 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,5.46105277704e-05,8.22970398642e-05,3.02861321192e-05
1,All Population,6,Incidence,125,Colombia,1,Male,10,25-29 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,26.127096445510002,38.30904381736,15.683899716750002
1,All Population,6,Incidence,125,Colombia,2,Female,10,25-29 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,24.11324528804,36.60090572802,14.284795890700002
1,All Population,6,Incidence,125,Colombia,1,Male,11,30-34 years,509,Chronic obstructive pulmonary disease,1,Number,2019,595.2892089906514,801.0297071943414,391.4391700438168
1,All Population,6,Incidence,125,Colombia,2,Female,11,30-34 years,509,Chronic obstructive pulmonary disease,1,Number,2019,577.4063065737474,799.1450571798896,369.974688672932
1,All Population,6,Incidence,125,Colombia,1,Male,11,30-34 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,8.45663564975e-05,0.000115056189615,5.40259438322e-05
1,All Population,6,Incidence,125,Colombia,2,Female,11,30-34 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,7.14637487246e-05,0.0001027249504701,4.55030201365e-05
1,All Population,6,Incidence,125,Colombia,1,Male,11,30-34 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,32.20104904496,43.33019395996,21.17416496441
1,All Population,6,Incidence,125,Colombia,2,Female,11,30-34 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,30.68151469422,42.46399898223,19.65926543887
1,All Population,6,Incidence,125,Colombia,1,Male,12,35-39 years,509,Chronic obstructive pulmonary disease,1,Number,2019,680.2032587928912,824.9331372258087,506.5304426638926
1,All Population,6,Incidence,125,Colombia,2,Female,12,35-39 years,509,Chronic obstructive pulmonary disease,1,Number,2019,698.2003029961637,862.5075849617417,504.8736151304197
1,All Population,6,Incidence,125,Colombia,1,Male,12,35-39 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0001107353800098,0.0001451552401605,7.85704075937e-05
1,All Population,6,Incidence,125,Colombia,2,Female,12,35-39 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,9.39145093955e-05,0.0001221036710971,6.75088031071e-05
1,All Population,6,Incidence,125,Colombia,1,Male,12,35-39 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,38.89478635862,47.17060337153,28.96397965883
1,All Population,6,Incidence,125,Colombia,2,Female,12,35-39 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,38.00894421876,46.95357842784,27.484538452169996
1,All Population,6,Incidence,125,Colombia,1,Male,13,40-44 years,509,Chronic obstructive pulmonary disease,1,Number,2019,1251.9316584538544,1825.8638915232088,858.5304016356135
1,All Population,6,Incidence,125,Colombia,2,Female,13,40-44 years,509,Chronic obstructive pulmonary disease,1,Number,2019,1129.2100764097092,1611.2788778676584,768.6243022608783
1,All Population,6,Incidence,125,Colombia,1,Male,13,40-44 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.000255003596127,0.0004053563371068,0.0001715255407159
1,All Population,6,Incidence,125,Colombia,2,Female,13,40-44 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0001851930207101,0.0002740742789086,0.000124511017304
1,All Population,6,Incidence,125,Colombia,1,Male,13,40-44 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,84.91997259191,123.85045986951,58.235110266519996
1,All Population,6,Incidence,125,Colombia,2,Female,13,40-44 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,70.4146495008,100.47522582673999,47.92944375202
1,All Population,6,Incidence,125,Colombia,1,Male,14,45-49 years,509,Chronic obstructive pulmonary disease,1,Number,2019,2546.612841163232,3567.931614281676,1752.0848417137588
1,All Population,6,Incidence,125,Colombia,2,Female,14,45-49 years,509,Chronic obstructive pulmonary disease,1,Number,2019,2069.6775390761195,2885.018497049006,1406.9260981702664
1,All Population,6,Incidence,125,Colombia,1,Male,14,45-49 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0005756780049304,0.0008852204446805,0.0003612540929763
1,All Population,6,Incidence,125,Colombia,2,Female,14,45-49 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0003731508330808,0.0005376801948063,0.0002442753828013
1,All Population,6,Incidence,125,Colombia,1,Male,14,45-49 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,188.40813516768,263.96919507623,129.62592206677
1,All Population,6,Incidence,125,Colombia,2,Female,14,45-49 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,136.75287772474,190.6261117066,92.96191751528
1,All Population,6,Incidence,125,Colombia,1,Male,15,50-54 years,509,Chronic obstructive pulmonary disease,1,Number,2019,3759.811468546008,4948.444600797225,2601.2775327970567
1,All Population,6,Incidence,125,Colombia,2,Female,15,50-54 years,509,Chronic obstructive pulmonary disease,1,Number,2019,3117.3338370944957,4379.325098972577,2131.714059160249
1,All Population,6,Incidence,125,Colombia,1,Male,15,50-54 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0008744819057198,0.001237756844029,0.0005558730503281
1,All Population,6,Incidence,125,Colombia,2,Female,15,50-54 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0005782533468336,0.0008735489541569,0.0003726262562874
1,All Population,6,Incidence,125,Colombia,1,Male,15,50-54 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,284.73315858171,374.7491790583,196.9965713593
1,All Population,6,Incidence,125,Colombia,2,Female,15,50-54 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,207.56024560782998,291.58692672662,141.93510121372
1,All Population,6,Incidence,125,Colombia,1,Male,16,55-59 years,509,Chronic obstructive pulmonary disease,1,Number,2019,4113.582947836281,5095.837498615552,2927.2600189719888
1,All Population,6,Incidence,125,Colombia,2,Female,16,55-59 years,509,Chronic obstructive pulmonary disease,1,Number,2019,3746.425811213016,5003.885155824077,2647.3564398777344
1,All Population,6,Incidence,125,Colombia,1,Male,16,55-59 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0010631469688694,0.0014196101204588,0.0007484631933388
1,All Population,6,Incidence,125,Colombia,2,Female,16,55-59 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0007723169665269,0.0010951655326577,0.0005230268658061
1,All Population,6,Incidence,125,Colombia,1,Male,16,55-59 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,350.69195433081,434.43130575055,249.55532680523
1,All Population,6,Incidence,125,Colombia,2,Female,16,55-59 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,276.61794623597,369.46265714429,195.46798422158997
1,All Population,6,Incidence,125,Colombia,1,Male,17,60-64 years,509,Chronic obstructive pulmonary disease,1,Number,2019,4679.844274468441,6397.6058659633845,3357.9572532582724
1,All Population,6,Incidence,125,Colombia,2,Female,17,60-64 years,509,Chronic obstructive pulmonary disease,1,Number,2019,4196.663908942341,5835.719781787526,2938.052006523808
1,All Population,6,Incidence,125,Colombia,1,Male,17,60-64 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0014693532434435,0.0021264765543706,0.0010617863156038
1,All Population,6,Incidence,125,Colombia,2,Female,17,60-64 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0010422400889922,0.0014910552018074,0.0007173508530494
1,All Population,6,Incidence,125,Colombia,1,Male,17,60-64 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,500.47057442654,684.1709456362099,359.10570883874004
1,All Population,6,Incidence,125,Colombia,2,Female,17,60-64 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,381.61407619772,530.65788964666,267.16506887801
1,All Population,6,Incidence,125,Colombia,1,Male,18,65-69 years,509,Chronic obstructive pulmonary disease,1,Number,2019,5777.165035885149,7895.503314452764,4037.693898066525
1,All Population,6,Incidence,125,Colombia,2,Female,18,65-69 years,509,Chronic obstructive pulmonary disease,1,Number,2019,4822.811717782837,6662.753455424561,3396.3206287387743
1,All Population,6,Incidence,125,Colombia,1,Male,18,65-69 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0022624670775681,0.0031538933894145,0.0015525615315254
1,All Population,6,Incidence,125,Colombia,2,Female,18,65-69 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0015017807533014,0.0021498618500319,0.0010527858042987
1,All Population,6,Incidence,125,Colombia,1,Male,18,65-69 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,804.5348153532901,1099.53710197952,562.2940135094
1,All Population,6,Incidence,125,Colombia,2,Female,18,65-69 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,571.99086745585,790.21001681666,402.80742775577005
1,All Population,6,Incidence,125,Colombia,1,Male,19,70-74 years,509,Chronic obstructive pulmonary disease,1,Number,2019,6195.747304339559,8372.985176780885,4394.216183821925
1,All Population,6,Incidence,125,Colombia,2,Female,19,70-74 years,509,Chronic obstructive pulmonary disease,1,Number,2019,5473.581849917862,7376.832215881411,3822.189777675922
1,All Population,6,Incidence,125,Colombia,1,Male,19,70-74 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0032650847347516,0.004580132835118,0.0023040574321676
1,All Population,6,Incidence,125,Colombia,2,Female,19,70-74 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0022461585293392,0.0031508213710793,0.0015762232505524
1,All Population,6,Incidence,125,Colombia,1,Male,19,70-74 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1204.0599385774,1627.17675890414,853.95665905913
1,All Population,6,Incidence,125,Colombia,2,Female,19,70-74 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,889.19039526399,1198.37585948115,620.91963404852
1,All Population,6,Incidence,125,Colombia,1,Male,20,75-79 years,509,Chronic obstructive pulmonary disease,1,Number,2019,5902.933906306536,7225.583040161318,4404.832793931234
1,All Population,6,Incidence,125,Colombia,2,Female,20,75-79 years,509,Chronic obstructive pulmonary disease,1,Number,2019,6432.2993565606375,8127.649855216983,4596.427971199088
1,All Population,6,Incidence,125,Colombia,1,Male,20,75-79 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0043354601086449,0.0054528071402248,0.003091913027748
1,All Population,6,Incidence,125,Colombia,2,Female,20,75-79 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.003475983346145,0.0044409533018905,0.002453880510559
1,All Population,6,Incidence,125,Colombia,1,Male,20,75-79 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1629.3613673785599,1994.4464988582301,1215.84698356963
1,All Population,6,Incidence,125,Colombia,2,Female,20,75-79 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,1422.63522496355,1797.5968373437402,1016.59452994302
1,All Population,6,Incidence,125,Colombia,1,Male,30,80-84 years,509,Chronic obstructive pulmonary disease,1,Number,2019,4875.130570174323,6128.181541645431,3477.947212069324
1,All Population,6,Incidence,125,Colombia,2,Female,30,80-84 years,509,Chronic obstructive pulmonary disease,1,Number,2019,6581.326981376271,8473.187662073116,4734.226925062851
1,All Population,6,Incidence,125,Colombia,1,Male,30,80-84 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0056518424745946,0.0074723032633384,0.0039892461913993
1,All Population,6,Incidence,125,Colombia,2,Female,30,80-84 years,509,Chronic obstructive pulmonary disease,2,Percent,2019,0.0050872452247777,0.0065665009566378,0.0035881931434592
1,All Population,6,Incidence,125,Colombia,1,Male,30,80-84 years,509,Chronic obstructive pulmonary disease,3,Rate,2019,2124.82408969275,2670.96595224794,1515.86217281979
